doctor_id,profile_id,name,specialty,type,room,active
DOC_4290,PROF_5289,Dr. Doctor_4290,General OPD,Clinic,Room-50,True
DOC_4291,PROF_5290,Dr. Doctor_4291,Orthopedics,OPD,Room-43,False
DOC_4292,PROF_5291,Dr. Doctor_4292,Neurology,Clinic,Room-25,True
DOC_4293,PROF_5292,Dr. Doctor_4293,Orthopedics,Clinic,Room-13,True
DOC_4294,PROF_5293,Dr. Doctor_4294,Cardiology,Clinic,Room-13,True
DOC_4295,PROF_5294,Dr. Doctor_4295,Neurology,Clinic,Room-2,True
DOC_4296,PROF_5295,Dr. Doctor_4296,Orthopedics,Clinic,Room-27,True
DOC_4297,PROF_5296,Dr. Doctor_4297,Pediatrics,Clinic,Room-6,True
DOC_4298,PROF_5297,Dr. Doctor_4298,Cardiology,OPD,Room-38,True
DOC_4299,PROF_5298,Dr. Doctor_4299,Medical Clinic,Clinic,Room-36,True
DOC_4300,PROF_5299,Dr. Doctor_4300,Cardiology,OPD,Room-41,True
DOC_4301,PROF_5300,Dr. Doctor_4301,General OPD,Clinic,Room-35,False
DOC_4302,PROF_5301,Dr. Doctor_4302,Pediatrics,OPD,Room-7,True
DOC_4303,PROF_5302,Dr. Doctor_4303,Pediatrics,OPD,Room-45,True
DOC_4304,PROF_5303,Dr. Doctor_4304,Medical Clinic,OPD,Room-18,True
DOC_4305,PROF_5304,Dr. Doctor_4305,Medical Clinic,OPD,Room-34,True
DOC_4306,PROF_5305,Dr. Doctor_4306,Cardiology,Clinic,Room-20,True
DOC_4307,PROF_5306,Dr. Doctor_4307,Medical Clinic,OPD,Room-2,True
DOC_4308,PROF_5307,Dr. Doctor_4308,Pediatrics,OPD,Room-46,True
DOC_4309,PROF_5308,Dr. Doctor_4309,General OPD,OPD,Room-24,True
DOC_4310,PROF_5309,Dr. Doctor_4310,Cardiology,Clinic,Room-50,True
DOC_4311,PROF_5310,Dr. Doctor_4311,Pediatrics,OPD,Room-12,True
DOC_4312,PROF_5311,Dr. Doctor_4312,Neurology,OPD,Room-15,True
DOC_4313,PROF_5312,Dr. Doctor_4313,Pediatrics,Clinic,Room-49,True
DOC_4314,PROF_5313,Dr. Doctor_4314,Orthopedics,Clinic,Room-36,True
DOC_4315,PROF_5314,Dr. Doctor_4315,Cardiology,Clinic,Room-49,True
DOC_4316,PROF_5315,Dr. Doctor_4316,Pediatrics,Clinic,Room-6,True
DOC_4317,PROF_5316,Dr. Doctor_4317,Pediatrics,OPD,Room-9,True
DOC_4318,PROF_5317,Dr. Doctor_4318,Cardiology,OPD,Room-7,False
DOC_4319,PROF_5318,Dr. Doctor_4319,Cardiology,Clinic,Room-24,False
DOC_4320,PROF_5319,Dr. Doctor_4320,Neurology,OPD,Room-17,True
DOC_4321,PROF_5320,Dr. Doctor_4321,Neurology,OPD,Room-6,True
DOC_4322,PROF_5321,Dr. Doctor_4322,General OPD,OPD,Room-42,True
DOC_4323,PROF_5322,Dr. Doctor_4323,Orthopedics,OPD,Room-31,True
DOC_4324,PROF_5323,Dr. Doctor_4324,Orthopedics,OPD,Room-11,True
DOC_4325,PROF_5324,Dr. Doctor_4325,Medical Clinic,OPD,Room-44,True
DOC_4326,PROF_5325,Dr. Doctor_4326,Neurology,OPD,Room-32,True
DOC_4327,PROF_5326,Dr. Doctor_4327,Cardiology,Clinic,Room-14,False
DOC_4328,PROF_5327,Dr. Doctor_4328,General OPD,Clinic,Room-23,True
DOC_4329,PROF_5328,Dr. Doctor_4329,Medical Clinic,Clinic,Room-38,True
DOC_4330,PROF_5329,Dr. Doctor_4330,Pediatrics,OPD,Room-40,True
DOC_4331,PROF_5330,Dr. Doctor_4331,Orthopedics,Clinic,Room-17,False
DOC_4332,PROF_5331,Dr. Doctor_4332,Cardiology,OPD,Room-26,True
DOC_4333,PROF_5332,Dr. Doctor_4333,Orthopedics,Clinic,Room-45,True
DOC_4334,PROF_5333,Dr. Doctor_4334,Neurology,OPD,Room-42,True
DOC_4335,PROF_5334,Dr. Doctor_4335,Orthopedics,OPD,Room-9,True
DOC_4336,PROF_5335,Dr. Doctor_4336,General OPD,OPD,Room-48,True
DOC_4337,PROF_5336,Dr. Doctor_4337,Orthopedics,OPD,Room-44,False
DOC_4338,PROF_5337,Dr. Doctor_4338,General OPD,OPD,Room-18,True
DOC_4339,PROF_5338,Dr. Doctor_4339,Neurology,OPD,Room-42,True
DOC_4340,PROF_5339,Dr. Doctor_4340,Orthopedics,OPD,Room-45,True
DOC_4341,PROF_5340,Dr. Doctor_4341,Medical Clinic,OPD,Room-22,True
DOC_4342,PROF_5341,Dr. Doctor_4342,Medical Clinic,OPD,Room-10,True
DOC_4343,PROF_5342,Dr. Doctor_4343,Pediatrics,Clinic,Room-27,False
DOC_4344,PROF_5343,Dr. Doctor_4344,Orthopedics,Clinic,Room-29,True
DOC_4345,PROF_5344,Dr. Doctor_4345,Orthopedics,OPD,Room-14,False
DOC_4346,PROF_5345,Dr. Doctor_4346,Pediatrics,OPD,Room-43,True
DOC_4347,PROF_5346,Dr. Doctor_4347,Medical Clinic,Clinic,Room-18,False
DOC_4348,PROF_5347,Dr. Doctor_4348,Cardiology,Clinic,Room-1,False
DOC_4349,PROF_5348,Dr. Doctor_4349,Medical Clinic,OPD,Room-4,True
DOC_4350,PROF_5349,Dr. Doctor_4350,Orthopedics,Clinic,Room-34,True
DOC_4351,PROF_5350,Dr. Doctor_4351,General OPD,Clinic,Room-8,True
DOC_4352,PROF_5351,Dr. Doctor_4352,General OPD,Clinic,Room-18,True
DOC_4353,PROF_5352,Dr. Doctor_4353,Medical Clinic,OPD,Room-31,True
DOC_4354,PROF_5353,Dr. Doctor_4354,Neurology,Clinic,Room-23,True
DOC_4355,PROF_5354,Dr. Doctor_4355,Orthopedics,OPD,Room-29,True
DOC_4356,PROF_5355,Dr. Doctor_4356,Orthopedics,Clinic,Room-31,False
DOC_4357,PROF_5356,Dr. Doctor_4357,Pediatrics,OPD,Room-31,True
DOC_4358,PROF_5357,Dr. Doctor_4358,Medical Clinic,OPD,Room-2,True
DOC_4359,PROF_5358,Dr. Doctor_4359,Orthopedics,Clinic,Room-25,True
DOC_4360,PROF_5359,Dr. Doctor_4360,Neurology,OPD,Room-8,True
DOC_4361,PROF_5360,Dr. Doctor_4361,Orthopedics,Clinic,Room-34,True
DOC_4362,PROF_5361,Dr. Doctor_4362,Orthopedics,OPD,Room-18,True
DOC_4363,PROF_5362,Dr. Doctor_4363,Orthopedics,Clinic,Room-2,True
DOC_4364,PROF_5363,Dr. Doctor_4364,Neurology,OPD,Room-16,True
DOC_4365,PROF_5364,Dr. Doctor_4365,Pediatrics,OPD,Room-49,True
DOC_4366,PROF_5365,Dr. Doctor_4366,Orthopedics,Clinic,Room-34,True
DOC_4367,PROF_5366,Dr. Doctor_4367,General OPD,OPD,Room-21,False
DOC_4368,PROF_5367,Dr. Doctor_4368,Neurology,Clinic,Room-1,False
DOC_4369,PROF_5368,Dr. Doctor_4369,General OPD,OPD,Room-7,True
DOC_4370,PROF_5369,Dr. Doctor_4370,Orthopedics,Clinic,Room-17,True
DOC_4371,PROF_5370,Dr. Doctor_4371,Neurology,OPD,Room-41,False
DOC_4372,PROF_5371,Dr. Doctor_4372,Orthopedics,Clinic,Room-7,False
DOC_4373,PROF_5372,Dr. Doctor_4373,Medical Clinic,OPD,Room-16,True
DOC_4374,PROF_5373,Dr. Doctor_4374,Cardiology,Clinic,Room-23,False
DOC_4375,PROF_5374,Dr. Doctor_4375,General OPD,Clinic,Room-32,True
DOC_4376,PROF_5375,Dr. Doctor_4376,Medical Clinic,OPD,Room-45,True
DOC_4377,PROF_5376,Dr. Doctor_4377,Cardiology,OPD,Room-15,False
DOC_4378,PROF_5377,Dr. Doctor_4378,Cardiology,OPD,Room-30,False
DOC_4379,PROF_5378,Dr. Doctor_4379,Neurology,OPD,Room-7,False
DOC_4380,PROF_5379,Dr. Doctor_4380,Orthopedics,OPD,Room-15,True
DOC_4381,PROF_5380,Dr. Doctor_4381,General OPD,Clinic,Room-7,True
DOC_4382,PROF_5381,Dr. Doctor_4382,Pediatrics,OPD,Room-38,False
DOC_4383,PROF_5382,Dr. Doctor_4383,Cardiology,Clinic,Room-42,False
DOC_4384,PROF_5383,Dr. Doctor_4384,General OPD,OPD,Room-22,True
DOC_4385,PROF_5384,Dr. Doctor_4385,Neurology,OPD,Room-6,True
DOC_4386,PROF_5385,Dr. Doctor_4386,Neurology,OPD,Room-3,False
DOC_4387,PROF_5386,Dr. Doctor_4387,Orthopedics,Clinic,Room-35,True
DOC_4388,PROF_5387,Dr. Doctor_4388,Orthopedics,OPD,Room-32,True
DOC_4389,PROF_5388,Dr. Doctor_4389,Medical Clinic,Clinic,Room-7,True
DOC_4390,PROF_5389,Dr. Doctor_4390,Neurology,OPD,Room-37,True
DOC_4391,PROF_5390,Dr. Doctor_4391,Cardiology,Clinic,Room-45,True
DOC_4392,PROF_5391,Dr. Doctor_4392,Pediatrics,Clinic,Room-36,True
DOC_4393,PROF_5392,Dr. Doctor_4393,Cardiology,OPD,Room-41,True
DOC_4394,PROF_5393,Dr. Doctor_4394,Orthopedics,Clinic,Room-13,True
DOC_4395,PROF_5394,Dr. Doctor_4395,General OPD,OPD,Room-48,True
DOC_4396,PROF_5395,Dr. Doctor_4396,Orthopedics,OPD,Room-13,True
DOC_4397,PROF_5396,Dr. Doctor_4397,General OPD,OPD,Room-19,False
DOC_4398,PROF_5397,Dr. Doctor_4398,Cardiology,Clinic,Room-15,True
DOC_4399,PROF_5398,Dr. Doctor_4399,Cardiology,OPD,Room-47,True
DOC_4400,PROF_5399,Dr. Doctor_4400,Pediatrics,Clinic,Room-44,False
DOC_4401,PROF_5400,Dr. Doctor_4401,General OPD,OPD,Room-11,False
DOC_4402,PROF_5401,Dr. Doctor_4402,Medical Clinic,OPD,Room-11,True
DOC_4403,PROF_5402,Dr. Doctor_4403,Cardiology,OPD,Room-44,False
DOC_4404,PROF_5403,Dr. Doctor_4404,Cardiology,OPD,Room-49,True
DOC_4405,PROF_5404,Dr. Doctor_4405,General OPD,OPD,Room-10,False
DOC_4406,PROF_5405,Dr. Doctor_4406,Cardiology,Clinic,Room-15,True
DOC_4407,PROF_5406,Dr. Doctor_4407,Pediatrics,Clinic,Room-29,True
DOC_4408,PROF_5407,Dr. Doctor_4408,Neurology,OPD,Room-29,False
DOC_4409,PROF_5408,Dr. Doctor_4409,General OPD,Clinic,Room-18,True
DOC_4410,PROF_5409,Dr. Doctor_4410,Pediatrics,OPD,Room-47,True
DOC_4411,PROF_5410,Dr. Doctor_4411,General OPD,Clinic,Room-19,False
DOC_4412,PROF_5411,Dr. Doctor_4412,Neurology,Clinic,Room-6,True
DOC_4413,PROF_5412,Dr. Doctor_4413,Orthopedics,OPD,Room-4,True
DOC_4414,PROF_5413,Dr. Doctor_4414,Orthopedics,OPD,Room-36,False
DOC_4415,PROF_5414,Dr. Doctor_4415,Medical Clinic,OPD,Room-4,True
DOC_4416,PROF_5415,Dr. Doctor_4416,Neurology,OPD,Room-9,True
DOC_4417,PROF_5416,Dr. Doctor_4417,Cardiology,OPD,Room-16,True
DOC_4418,PROF_5417,Dr. Doctor_4418,Pediatrics,OPD,Room-17,True
DOC_4419,PROF_5418,Dr. Doctor_4419,Pediatrics,OPD,Room-12,True
DOC_4420,PROF_5419,Dr. Doctor_4420,Medical Clinic,Clinic,Room-14,True
DOC_4421,PROF_5420,Dr. Doctor_4421,General OPD,OPD,Room-34,True
DOC_4422,PROF_5421,Dr. Doctor_4422,Neurology,Clinic,Room-5,False
DOC_4423,PROF_5422,Dr. Doctor_4423,Orthopedics,OPD,Room-48,True
DOC_4424,PROF_5423,Dr. Doctor_4424,Medical Clinic,OPD,Room-44,True
DOC_4425,PROF_5424,Dr. Doctor_4425,Pediatrics,OPD,Room-3,True
DOC_4426,PROF_5425,Dr. Doctor_4426,Cardiology,OPD,Room-47,True
DOC_4427,PROF_5426,Dr. Doctor_4427,Cardiology,Clinic,Room-11,True
DOC_4428,PROF_5427,Dr. Doctor_4428,Cardiology,OPD,Room-31,True
DOC_4429,PROF_5428,Dr. Doctor_4429,Medical Clinic,Clinic,Room-4,True
DOC_4430,PROF_5429,Dr. Doctor_4430,Orthopedics,OPD,Room-23,True
DOC_4431,PROF_5430,Dr. Doctor_4431,Medical Clinic,OPD,Room-33,True
DOC_4432,PROF_5431,Dr. Doctor_4432,Pediatrics,Clinic,Room-11,True
DOC_4433,PROF_5432,Dr. Doctor_4433,Neurology,OPD,Room-39,False
DOC_4434,PROF_5433,Dr. Doctor_4434,Pediatrics,Clinic,Room-34,True
DOC_4435,PROF_5434,Dr. Doctor_4435,General OPD,OPD,Room-49,True
DOC_4436,PROF_5435,Dr. Doctor_4436,Neurology,OPD,Room-21,False
DOC_4437,PROF_5436,Dr. Doctor_4437,Medical Clinic,OPD,Room-33,False
DOC_4438,PROF_5437,Dr. Doctor_4438,Medical Clinic,OPD,Room-3,True
DOC_4439,PROF_5438,Dr. Doctor_4439,Cardiology,Clinic,Room-16,False
DOC_4440,PROF_5439,Dr. Doctor_4440,Pediatrics,Clinic,Room-6,True
DOC_4441,PROF_5440,Dr. Doctor_4441,Orthopedics,Clinic,Room-34,True
DOC_4442,PROF_5441,Dr. Doctor_4442,Medical Clinic,Clinic,Room-37,True
DOC_4443,PROF_5442,Dr. Doctor_4443,General OPD,Clinic,Room-10,True
DOC_4444,PROF_5443,Dr. Doctor_4444,Neurology,OPD,Room-21,True
DOC_4445,PROF_5444,Dr. Doctor_4445,Orthopedics,OPD,Room-24,True
DOC_4446,PROF_5445,Dr. Doctor_4446,General OPD,Clinic,Room-47,True
DOC_4447,PROF_5446,Dr. Doctor_4447,Neurology,OPD,Room-41,False
DOC_4448,PROF_5447,Dr. Doctor_4448,Cardiology,Clinic,Room-14,True
DOC_4449,PROF_5448,Dr. Doctor_4449,Medical Clinic,Clinic,Room-40,True
DOC_4450,PROF_5449,Dr. Doctor_4450,Cardiology,OPD,Room-9,True
DOC_4451,PROF_5450,Dr. Doctor_4451,Cardiology,Clinic,Room-4,True
DOC_4452,PROF_5451,Dr. Doctor_4452,Medical Clinic,Clinic,Room-34,True
DOC_4453,PROF_5452,Dr. Doctor_4453,Neurology,OPD,Room-17,True
DOC_4454,PROF_5453,Dr. Doctor_4454,Orthopedics,OPD,Room-36,False
DOC_4455,PROF_5454,Dr. Doctor_4455,Medical Clinic,OPD,Room-34,True
DOC_4456,PROF_5455,Dr. Doctor_4456,Medical Clinic,OPD,Room-34,True
DOC_4457,PROF_5456,Dr. Doctor_4457,Medical Clinic,Clinic,Room-16,True
DOC_4458,PROF_5457,Dr. Doctor_4458,Orthopedics,OPD,Room-10,False
DOC_4459,PROF_5458,Dr. Doctor_4459,Neurology,Clinic,Room-47,True
DOC_4460,PROF_5459,Dr. Doctor_4460,Neurology,Clinic,Room-27,True
DOC_4461,PROF_5460,Dr. Doctor_4461,General OPD,OPD,Room-16,False
DOC_4462,PROF_5461,Dr. Doctor_4462,Orthopedics,OPD,Room-24,False
DOC_4463,PROF_5462,Dr. Doctor_4463,General OPD,OPD,Room-20,True
DOC_4464,PROF_5463,Dr. Doctor_4464,Cardiology,Clinic,Room-3,False
DOC_4465,PROF_5464,Dr. Doctor_4465,Pediatrics,Clinic,Room-11,True
DOC_4466,PROF_5465,Dr. Doctor_4466,Pediatrics,Clinic,Room-3,True
DOC_4467,PROF_5466,Dr. Doctor_4467,Medical Clinic,OPD,Room-47,True
DOC_4468,PROF_5467,Dr. Doctor_4468,Pediatrics,OPD,Room-19,True
DOC_4469,PROF_5468,Dr. Doctor_4469,Orthopedics,OPD,Room-43,True
DOC_4470,PROF_5469,Dr. Doctor_4470,Medical Clinic,Clinic,Room-20,False
DOC_4471,PROF_5470,Dr. Doctor_4471,Pediatrics,Clinic,Room-33,True
DOC_4472,PROF_5471,Dr. Doctor_4472,General OPD,OPD,Room-24,True
DOC_4473,PROF_5472,Dr. Doctor_4473,Neurology,OPD,Room-18,True
DOC_4474,PROF_5473,Dr. Doctor_4474,Orthopedics,OPD,Room-30,True
DOC_4475,PROF_5474,Dr. Doctor_4475,Orthopedics,Clinic,Room-3,True
DOC_4476,PROF_5475,Dr. Doctor_4476,Orthopedics,OPD,Room-19,True
DOC_4477,PROF_5476,Dr. Doctor_4477,General OPD,OPD,Room-14,True
DOC_4478,PROF_5477,Dr. Doctor_4478,General OPD,Clinic,Room-38,True
DOC_4479,PROF_5478,Dr. Doctor_4479,Orthopedics,OPD,Room-26,True
DOC_4480,PROF_5479,Dr. Doctor_4480,General OPD,OPD,Room-6,True
DOC_4481,PROF_5480,Dr. Doctor_4481,Orthopedics,Clinic,Room-34,False
DOC_4482,PROF_5481,Dr. Doctor_4482,Orthopedics,OPD,Room-35,True
DOC_4483,PROF_5482,Dr. Doctor_4483,Neurology,OPD,Room-16,True
DOC_4484,PROF_5483,Dr. Doctor_4484,Orthopedics,OPD,Room-32,True
DOC_4485,PROF_5484,Dr. Doctor_4485,General OPD,Clinic,Room-42,True
DOC_4486,PROF_5485,Dr. Doctor_4486,General OPD,OPD,Room-27,True
DOC_4487,PROF_5486,Dr. Doctor_4487,Orthopedics,OPD,Room-6,False
DOC_4488,PROF_5487,Dr. Doctor_4488,Pediatrics,Clinic,Room-7,False
DOC_4489,PROF_5488,Dr. Doctor_4489,Neurology,Clinic,Room-50,True
DOC_4490,PROF_5489,Dr. Doctor_4490,Cardiology,OPD,Room-14,True
DOC_4491,PROF_5490,Dr. Doctor_4491,Cardiology,OPD,Room-22,False
DOC_4492,PROF_5491,Dr. Doctor_4492,Cardiology,OPD,Room-39,True
DOC_4493,PROF_5492,Dr. Doctor_4493,General OPD,Clinic,Room-22,False
DOC_4494,PROF_5493,Dr. Doctor_4494,Orthopedics,Clinic,Room-17,True
DOC_4495,PROF_5494,Dr. Doctor_4495,Neurology,OPD,Room-47,False
DOC_4496,PROF_5495,Dr. Doctor_4496,Cardiology,OPD,Room-26,True
DOC_4497,PROF_5496,Dr. Doctor_4497,Neurology,Clinic,Room-9,True
DOC_4498,PROF_5497,Dr. Doctor_4498,Cardiology,Clinic,Room-39,True
DOC_4499,PROF_5498,Dr. Doctor_4499,Cardiology,Clinic,Room-7,True
DOC_4500,PROF_5499,Dr. Doctor_4500,General OPD,OPD,Room-26,False
DOC_4501,PROF_5500,Dr. Doctor_4501,Pediatrics,OPD,Room-38,True
DOC_4502,PROF_5501,Dr. Doctor_4502,Medical Clinic,OPD,Room-11,True
DOC_4503,PROF_5502,Dr. Doctor_4503,General OPD,OPD,Room-5,True
DOC_4504,PROF_5503,Dr. Doctor_4504,Medical Clinic,Clinic,Room-22,True
DOC_4505,PROF_5504,Dr. Doctor_4505,Medical Clinic,OPD,Room-6,True
DOC_4506,PROF_5505,Dr. Doctor_4506,Cardiology,Clinic,Room-9,False
DOC_4507,PROF_5506,Dr. Doctor_4507,Orthopedics,OPD,Room-24,True
DOC_4508,PROF_5507,Dr. Doctor_4508,Pediatrics,OPD,Room-32,False
DOC_4509,PROF_5508,Dr. Doctor_4509,Medical Clinic,Clinic,Room-48,True
DOC_4510,PROF_5509,Dr. Doctor_4510,Neurology,OPD,Room-8,True
DOC_4511,PROF_5510,Dr. Doctor_4511,Medical Clinic,OPD,Room-3,True
DOC_4512,PROF_5511,Dr. Doctor_4512,Cardiology,OPD,Room-24,False
DOC_4513,PROF_5512,Dr. Doctor_4513,Medical Clinic,OPD,Room-49,True
DOC_4514,PROF_5513,Dr. Doctor_4514,Medical Clinic,OPD,Room-44,False
DOC_4515,PROF_5514,Dr. Doctor_4515,Cardiology,Clinic,Room-48,True
DOC_4516,PROF_5515,Dr. Doctor_4516,Cardiology,OPD,Room-50,True
DOC_4517,PROF_5516,Dr. Doctor_4517,Pediatrics,Clinic,Room-23,True
DOC_4518,PROF_5517,Dr. Doctor_4518,Medical Clinic,OPD,Room-28,True
DOC_4519,PROF_5518,Dr. Doctor_4519,Medical Clinic,Clinic,Room-28,True
DOC_4520,PROF_5519,Dr. Doctor_4520,Neurology,OPD,Room-34,True
DOC_4521,PROF_5520,Dr. Doctor_4521,Pediatrics,OPD,Room-8,True
DOC_4522,PROF_5521,Dr. Doctor_4522,Pediatrics,OPD,Room-34,False
DOC_4523,PROF_5522,Dr. Doctor_4523,General OPD,Clinic,Room-20,True
DOC_4524,PROF_5523,Dr. Doctor_4524,Medical Clinic,OPD,Room-27,True
DOC_4525,PROF_5524,Dr. Doctor_4525,General OPD,OPD,Room-42,True
DOC_4526,PROF_5525,Dr. Doctor_4526,Neurology,OPD,Room-4,True
DOC_4527,PROF_5526,Dr. Doctor_4527,Orthopedics,Clinic,Room-29,True
DOC_4528,PROF_5527,Dr. Doctor_4528,Neurology,OPD,Room-33,True
DOC_4529,PROF_5528,Dr. Doctor_4529,Neurology,OPD,Room-19,True
DOC_4530,PROF_5529,Dr. Doctor_4530,Neurology,OPD,Room-2,False
DOC_4531,PROF_5530,Dr. Doctor_4531,Pediatrics,OPD,Room-26,False
DOC_4532,PROF_5531,Dr. Doctor_4532,Neurology,Clinic,Room-50,True
DOC_4533,PROF_5532,Dr. Doctor_4533,Neurology,Clinic,Room-6,True
DOC_4534,PROF_5533,Dr. Doctor_4534,General OPD,Clinic,Room-38,False
DOC_4535,PROF_5534,Dr. Doctor_4535,Orthopedics,OPD,Room-10,True
DOC_4536,PROF_5535,Dr. Doctor_4536,Neurology,OPD,Room-19,True
DOC_4537,PROF_5536,Dr. Doctor_4537,Neurology,Clinic,Room-37,True
DOC_4538,PROF_5537,Dr. Doctor_4538,General OPD,OPD,Room-7,True
DOC_4539,PROF_5538,Dr. Doctor_4539,General OPD,Clinic,Room-50,True
DOC_4540,PROF_5539,Dr. Doctor_4540,Medical Clinic,Clinic,Room-37,True
DOC_4541,PROF_5540,Dr. Doctor_4541,Medical Clinic,OPD,Room-36,False
DOC_4542,PROF_5541,Dr. Doctor_4542,General OPD,Clinic,Room-41,True
DOC_4543,PROF_5542,Dr. Doctor_4543,Medical Clinic,Clinic,Room-2,False
DOC_4544,PROF_5543,Dr. Doctor_4544,General OPD,OPD,Room-20,True
DOC_4545,PROF_5544,Dr. Doctor_4545,Neurology,OPD,Room-21,True
DOC_4546,PROF_5545,Dr. Doctor_4546,Orthopedics,OPD,Room-34,True
DOC_4547,PROF_5546,Dr. Doctor_4547,Orthopedics,OPD,Room-19,True
DOC_4548,PROF_5547,Dr. Doctor_4548,Pediatrics,Clinic,Room-43,True
DOC_4549,PROF_5548,Dr. Doctor_4549,General OPD,Clinic,Room-22,True
DOC_4550,PROF_5549,Dr. Doctor_4550,Neurology,OPD,Room-26,True
DOC_4551,PROF_5550,Dr. Doctor_4551,Neurology,OPD,Room-28,True
DOC_4552,PROF_5551,Dr. Doctor_4552,Cardiology,Clinic,Room-37,False
DOC_4553,PROF_5552,Dr. Doctor_4553,Pediatrics,Clinic,Room-41,True
DOC_4554,PROF_5553,Dr. Doctor_4554,General OPD,OPD,Room-36,False
DOC_4555,PROF_5554,Dr. Doctor_4555,Medical Clinic,OPD,Room-44,True
DOC_4556,PROF_5555,Dr. Doctor_4556,General OPD,Clinic,Room-37,True
DOC_4557,PROF_5556,Dr. Doctor_4557,Cardiology,Clinic,Room-13,True
DOC_4558,PROF_5557,Dr. Doctor_4558,Medical Clinic,OPD,Room-16,True
DOC_4559,PROF_5558,Dr. Doctor_4559,Neurology,Clinic,Room-41,True
DOC_4560,PROF_5559,Dr. Doctor_4560,Cardiology,OPD,Room-31,True
DOC_4561,PROF_5560,Dr. Doctor_4561,Cardiology,OPD,Room-43,False
DOC_4562,PROF_5561,Dr. Doctor_4562,Neurology,Clinic,Room-25,True
DOC_4563,PROF_5562,Dr. Doctor_4563,Cardiology,OPD,Room-49,False
DOC_4564,PROF_5563,Dr. Doctor_4564,Neurology,OPD,Room-5,True
DOC_4565,PROF_5564,Dr. Doctor_4565,Orthopedics,OPD,Room-40,True
DOC_4566,PROF_5565,Dr. Doctor_4566,Cardiology,OPD,Room-5,False
DOC_4567,PROF_5566,Dr. Doctor_4567,Neurology,OPD,Room-40,True
DOC_4568,PROF_5567,Dr. Doctor_4568,Cardiology,Clinic,Room-41,True
DOC_4569,PROF_5568,Dr. Doctor_4569,Orthopedics,Clinic,Room-4,False
DOC_4570,PROF_5569,Dr. Doctor_4570,Medical Clinic,OPD,Room-41,True
DOC_4571,PROF_5570,Dr. Doctor_4571,Neurology,Clinic,Room-42,False
DOC_4572,PROF_5571,Dr. Doctor_4572,Orthopedics,OPD,Room-4,True
DOC_4573,PROF_5572,Dr. Doctor_4573,General OPD,Clinic,Room-18,True
DOC_4574,PROF_5573,Dr. Doctor_4574,Medical Clinic,Clinic,Room-29,True
DOC_4575,PROF_5574,Dr. Doctor_4575,Medical Clinic,OPD,Room-4,False
DOC_4576,PROF_5575,Dr. Doctor_4576,General OPD,Clinic,Room-49,False
DOC_4577,PROF_5576,Dr. Doctor_4577,Orthopedics,OPD,Room-39,True
DOC_4578,PROF_5577,Dr. Doctor_4578,Pediatrics,OPD,Room-36,True
DOC_4579,PROF_5578,Dr. Doctor_4579,Orthopedics,Clinic,Room-47,False
DOC_4580,PROF_5579,Dr. Doctor_4580,Medical Clinic,OPD,Room-11,True
DOC_4581,PROF_5580,Dr. Doctor_4581,Pediatrics,OPD,Room-26,True
DOC_4582,PROF_5581,Dr. Doctor_4582,Cardiology,OPD,Room-13,True
DOC_4583,PROF_5582,Dr. Doctor_4583,Medical Clinic,OPD,Room-6,True
DOC_4584,PROF_5583,Dr. Doctor_4584,Pediatrics,Clinic,Room-46,True
DOC_4585,PROF_5584,Dr. Doctor_4585,General OPD,Clinic,Room-26,True
DOC_4586,PROF_5585,Dr. Doctor_4586,Medical Clinic,OPD,Room-30,True
DOC_4587,PROF_5586,Dr. Doctor_4587,General OPD,OPD,Room-44,True
DOC_4588,PROF_5587,Dr. Doctor_4588,Cardiology,OPD,Room-1,False
DOC_4589,PROF_5588,Dr. Doctor_4589,Cardiology,OPD,Room-49,False
DOC_4590,PROF_5589,Dr. Doctor_4590,General OPD,Clinic,Room-9,False
DOC_4591,PROF_5590,Dr. Doctor_4591,Medical Clinic,Clinic,Room-25,True
DOC_4592,PROF_5591,Dr. Doctor_4592,General OPD,OPD,Room-29,True
DOC_4593,PROF_5592,Dr. Doctor_4593,Orthopedics,Clinic,Room-20,True
DOC_4594,PROF_5593,Dr. Doctor_4594,Neurology,OPD,Room-47,True
DOC_4595,PROF_5594,Dr. Doctor_4595,Neurology,Clinic,Room-4,True
DOC_4596,PROF_5595,Dr. Doctor_4596,Medical Clinic,Clinic,Room-33,True
DOC_4597,PROF_5596,Dr. Doctor_4597,Cardiology,Clinic,Room-18,True
DOC_4598,PROF_5597,Dr. Doctor_4598,Cardiology,OPD,Room-29,True
DOC_4599,PROF_5598,Dr. Doctor_4599,Orthopedics,Clinic,Room-7,False
DOC_4600,PROF_5599,Dr. Doctor_4600,Medical Clinic,OPD,Room-10,False
DOC_4601,PROF_5600,Dr. Doctor_4601,Orthopedics,Clinic,Room-43,True
DOC_4602,PROF_5601,Dr. Doctor_4602,General OPD,OPD,Room-1,True
DOC_4603,PROF_5602,Dr. Doctor_4603,Orthopedics,OPD,Room-32,True
DOC_4604,PROF_5603,Dr. Doctor_4604,Cardiology,OPD,Room-17,False
DOC_4605,PROF_5604,Dr. Doctor_4605,General OPD,Clinic,Room-48,False
DOC_4606,PROF_5605,Dr. Doctor_4606,Orthopedics,Clinic,Room-15,False
DOC_4607,PROF_5606,Dr. Doctor_4607,General OPD,OPD,Room-8,True
DOC_4608,PROF_5607,Dr. Doctor_4608,Neurology,Clinic,Room-27,True
